Bedrooms,Location,Price,Furnishing,Bathrooms,Tenant Preferred,Availability,Area (sqft),Area Type,Floor Number,Total Floors,Facing,Page Number
3.0,Madhapur,72000,Semi-Furnished,4.0,Bachelors,From Apr '26,3455.0,super-area,11.0,17.0,East,45
3.0,Manikonda Jagir,72000,Semi-Furnished,2.0,Bachelors/Family,From Mar '26,1500.0,super-area,3.0,5.0,West,45
3.0,Rajendranagar Mandal,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1100.0,carpet-area,3.0,3.0,,45
3.0,"Kollur, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2120.0,super-area,2.0,5.0,East,45
3.0,"Kukatpally, NH 9",72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,3.0,5.0,,45
3.0,Madhapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2122.0,super-area,9.0,9.0,,45
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,918.0,super-area,3.0,10.0,,45
3.0,Masjid Banda,72000,Furnished,3.0,Bachelors/Family,Immediately,2275.0,carpet-area,3.0,5.0,East,45
3.0,Hyderabad,72000,Unfurnished,3.0,Bachelors/Family,Immediately,1470.0,carpet-area,3.0,6.0,,45
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors,Immediately,2595.0,super-area,35.0,35.0,West,45
3.0,Anjaiah Nagar Gachibowli,72000,Furnished,3.0,Bachelors/Family,Immediately,1860.0,carpet-area,12.0,14.0,North,45
2.0,"Ghatkesar, NH 2 2",72000,Unfurnished,2.0,Bachelors,Immediately,1136.0,super-area,3.0,4.0,East,45
3.0,"Miyapur, NH 9",72000,Semi-Furnished,2.0,Family,Immediately,1300.0,carpet-area,1.0,4.0,East,45
1.0,"Malakpet, NH 9",72000,Semi-Furnished,1.0,Bachelors,Immediately,500.0,carpet-area,3.0,4.0,South - East,45
2.0,"Ameerpet, NH 9",72000,Unfurnished,2.0,Bachelors,Immediately,700.0,carpet-area,1.0,3.0,,45
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors,Immediately,950.0,carpet-area,4.0,4.0,,45
3.0,Hyderabad,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1380.0,super-area,3.0,7.0,,45
3.0,Secunderabad,72000,Unfurnished,3.0,Bachelors/Family,Immediately,1600.0,carpet-area,2.0,3.0,East,45
3.0,"Manchirevula, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2063.0,super-area,5.0,10.0,East,45
3.0,Ameerpet,72000,Furnished,3.0,Bachelors/Family,Immediately,1875.0,super-area,11.0,12.0,,45
1.0,Medchal,72000,Unfurnished,1.0,Family,Immediately,500.0,carpet-area,4.0,4.0,East,45
3.0,"LB Nagar, NH 9",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1500.0,super-area,5.0,6.0,,45
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1887.0,super-area,4.0,39.0,North,45
3.0,Anjaiah Nagar Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1560.0,carpet-area,8.0,29.0,East,45
2.0,Golconda Fort,72000,Unfurnished,2.0,Bachelors/Family,Immediately,,super-area,2.0,3.0,,45
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,From Mar '26,3000.0,super-area,6.0,18.0,West,45
4.0,Hitech City,72000,Semi-Furnished,4.0,Bachelors,Immediately,3430.0,super-area,21.0,35.0,West,45
2.0,Humayun Nagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,1.0,1.0,,45
4.0,Gachibowli,72000,Semi-Furnished,4.0,Family,Immediately,2500.0,carpet-area,7.0,9.0,West,46
4.0,Hitech City,72000,Furnished,4.0,Bachelors/Family,Immediately,1600.0,super-area,3.0,4.0,,46
4.0,Hitech City Main Road,72000,Furnished,5.0,Bachelors/Family,Immediately,4320.0,super-area,7.0,15.0,West,46
1.0,"Ghatkesar, NH 2 2",72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,514.0,super-area,1.0,5.0,,46
2.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1250.0,carpet-area,18.0,19.0,,46
3.0,Pragathi Nagar Road,72000,Furnished,3.0,Bachelors,From Mar '26,1500.0,super-area,4.0,5.0,East,46
3.0,"Narsingi, Outer Ring Road",72000,Furnished,3.0,Bachelors,Immediately,1725.0,super-area,12.0,12.0,East,46
2.0,Mallapur,72000,Unfurnished,2.0,Bachelors,Immediately,1000.0,carpet-area,4.0,5.0,East,46
3.0,Rajendranagar Mandal,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1047.0,super-area,4.0,10.0,,46
1.0,Hyderabad,72000,Unfurnished,1.0,Bachelors/Family,Immediately,599.0,super-area,2.0,4.0,,46
3.0,Telecom Nagar Gachibowli,72000,Semi-Furnished,3.0,Family,Immediately,1250.0,carpet-area,6.0,13.0,East,46
2.0,"Machabollaram, Medchal Road",72000,Furnished,2.0,Family,Immediately,900.0,carpet-area,4.0,5.0,East,46
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1550.0,carpet-area,5.0,5.0,North,46
2.0,Chanda Nagar,72000,Unfurnished,2.0,Bachelors/Family,Immediately,870.0,carpet-area,0.0,3.0,,46
3.0,Nalagandla,72000,Semi-Furnished,3.0,Bachelors,Immediately,1212.0,carpet-area,2.0,26.0,East,46
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2075.0,super-area,18.0,30.0,,46
3.0,"Green Field Colony, Secunderabad",72000,Semi-Furnished,3.0,Family,Immediately,950.0,carpet-area,1.0,5.0,West,46
2.0,Friends Colony Chanda Nagar,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,900.0,carpet-area,1.0,5.0,West,46
3.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1926.0,super-area,24.0,39.0,,46
3.0,Nacharam,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,100.0,carpet-area,10.0,15.0,,46
1.0,Gachibowli,72000,Furnished,1.0,Bachelors/Family,Immediately,710.0,carpet-area,4.0,26.0,,46
6.0,Qutubullapur,72000,Unfurnished,2.0,Bachelors/Family,Immediately,2000.0,carpet-area,0.0,2.0,,46
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,680.0,carpet-area,4.0,5.0,East,46
4.0,"Muppas Panchavati Colony, Manikonda, Outer Ring Road",72000,Semi-Furnished,5.0,Bachelors/Family,Immediately,3200.0,carpet-area,2.0,7.0,,46
2.0,"Mallampet, Outer Ring Road",72000,Furnished,2.0,Bachelors/Family,Immediately,1150.0,super-area,2.0,5.0,,46
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors,Immediately,1742.0,super-area,28.0,34.0,West,46
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1993.0,super-area,20.0,34.0,East,46
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,765.0,carpet-area,4.0,6.0,East,46
4.0,Izzathnagar,72000,Semi-Furnished,5.0,Bachelors/Family,From Mar '26,2640.0,carpet-area,33.0,42.0,East,46
2.0,Gachibowli,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1283.0,super-area,8.0,33.0,,46
2.0,Gachibowli,72000,Semi-Furnished,2.0,Bachelors,Immediately,1283.0,super-area,18.0,33.0,East,47
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,755.0,carpet-area,5.0,6.0,East,47
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,745.0,carpet-area,5.0,6.0,East,47
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,735.0,carpet-area,4.0,6.0,East,47
2.0,Jubilee Hills,72000,Furnished,2.0,Bachelors,Immediately,900.0,carpet-area,3.0,5.0,North,47
3.0,Hitech City,72000,Furnished,3.0,Bachelors/Family,Immediately,1738.0,super-area,12.0,18.0,,47
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors,Immediately,2085.0,super-area,7.0,16.0,East,47
2.0,"Hanumasai Nagar, Uppal",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,900.0,super-area,2.0,4.0,,47
2.0,Gachibowli,72000,Furnished,2.0,Bachelors/Family,Immediately,866.0,carpet-area,15.0,18.0,East,47
3.0,Borabanda,72000,,3.0,Bachelors/Family,Immediately,2222.0,super-area,19.0,31.0,,47
4.0,"Kokapet, Outer Ring Road",72000,Unfurnished,5.0,Bachelors,Immediately,2708.0,super-area,14.0,35.0,West,47
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Family,Immediately,1166.0,carpet-area,1.0,34.0,West,47
2.0,Hyderabad,72000,Furnished,2.0,Bachelors,From Apr '26,940.0,carpet-area,1.0,5.0,,47
4.0,"Yousufguda, NH 9",72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,2500.0,super-area,4.0,5.0,,47
3.0,Hyderabad,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1720.0,super-area,2.0,5.0,,47
2.0,Maruthi Nagar Attapur,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,800.0,carpet-area,3.0,5.0,,47
2.0,Nanakaramguda,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1150.0,carpet-area,16.0,36.0,East,47
2.0,Kompally,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1251.0,super-area,2.0,8.0,,47
3.0,Gopanpalle,72000,Semi-Furnished,2.0,Bachelors,Immediately,1610.0,super-area,19.0,30.0,East,47
4.0,Hitech City,72000,Semi-Furnished,4.0,Bachelors/Family,Immediately,3448.0,super-area,1.0,11.0,,47
2.0,OU Colony Shaikpet,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1000.0,carpet-area,0.0,3.0,West,47
3.0,Kondapur,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1500.0,carpet-area,2.0,5.0,West,47
2.0,Kanchan Bagh,72000,Unfurnished,2.0,Bachelors,Immediately,787.0,super-area,4.0,4.0,,47
2.0,Madeenaguda,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,carpet-area,3.0,5.0,East,47
3.0,Kondapur,72000,Furnished,3.0,Bachelors/Family,Immediately,1600.0,carpet-area,5.0,5.0,North,47
2.0,Hyderabad,72000,Furnished,2.0,Bachelors/Family,Immediately,1150.0,super-area,3.0,5.0,West,47
2.0,Manikonda Road,72000,Semi-Furnished,2.0,Bachelors,Immediately,1200.0,super-area,2.0,5.0,,47
3.0,"Kukatpally, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,2121.0,carpet-area,10.0,11.0,East,47
3.0,Nalagandla,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1900.0,carpet-area,3.0,19.0,East,47
3.0,Jubilee Hills,72000,Semi-Furnished,3.0,Family,Immediately,2750.0,carpet-area,1.0,4.0,East,47
4.0,"Somajiguda, NH 9",72000,Unfurnished,4.0,Bachelors/Family,Immediately,2700.0,super-area,3.0,4.0,,48
2.0,"Mallampet, Outer Ring Road",72000,Unfurnished,2.0,Bachelors/Family,Immediately,1000.0,super-area,2.0,3.0,,48
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1300.0,super-area,4.0,5.0,,48
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2335.0,super-area,5.0,39.0,East,48
3.0,Shilpa Hills,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2425.0,super-area,11.0,18.0,East,48
2.0,Nagaram Rampally Road,72000,Semi-Furnished,2.0,Bachelors,Immediately,1000.0,super-area,1.0,5.0,,48
2.0,Puppalguda,72000,Semi-Furnished,2.0,Bachelors,Immediately,855.0,carpet-area,5.0,32.0,East,48
1.0,"Saroornagar, NH 9",72000,Unfurnished,1.0,Bachelors/Family,Immediately,200.0,super-area,3.0,4.0,,48
3.0,Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1700.0,carpet-area,9.0,16.0,West,48
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1800.0,carpet-area,37.0,40.0,West,48
2.0,Dilsukhnagar,72000,Semi-Furnished,2.0,Bachelors,Immediately,1000.0,carpet-area,2.0,3.0,,48
3.0,Masjid Banda Main Road,72000,Furnished,3.0,Bachelors,Immediately,1600.0,carpet-area,4.0,5.0,,48
3.0,Gopanpalle,72000,Semi-Furnished,2.0,Family,Immediately,1250.0,carpet-area,2.0,5.0,East,48
3.0,Shastripuram Colony,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,1.0,6.0,East,48
2.0,Phase 4 KPHB,72000,Semi-Furnished,2.0,Family,Immediately,1300.0,super-area,1.0,4.0,North - East,48
2.0,Nagole,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1050.0,super-area,4.0,7.0,,48
3.0,Gachibowli,72000,Unfurnished,3.0,Bachelors,Immediately,1742.0,super-area,28.0,34.0,West,48
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1300.0,carpet-area,15.0,18.0,West,48
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1840.0,super-area,12.0,22.0,,48
,Prakash Nagar Begumpet,72000,,,Bachelors/Family,Immediately,,,,,,48
3.0,Hitech City,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,3430.0,super-area,27.0,34.0,East,48
3.0,"Miyapur, NH 9",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1500.0,super-area,1.0,5.0,,48
3.0,"Lakdikapul, NH 9",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1310.0,super-area,3.0,6.0,,48
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors,Immediately,2300.0,super-area,19.0,24.0,North,48
3.0,"Narsingi, Outer Ring Road",72000,Furnished,3.0,Family,Immediately,1050.0,carpet-area,7.0,18.0,West,48
2.0,Saidabad,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,1000.0,super-area,2.0,3.0,,48
3.0,"Banjara Hills, NH 9",72000,Furnished,3.0,Bachelors/Family,Immediately,2600.0,carpet-area,4.0,4.0,,48
2.0,Hyderguda,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,680.0,super-area,4.0,8.0,,48
2.0,Rangapuram Miyapur,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1100.0,carpet-area,1.0,12.0,,48
1.0,Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,775.0,carpet-area,4.0,6.0,East,48
3.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,2.0,Bachelors,Immediately,1573.0,super-area,19.0,39.0,East,49
,Yapral,72000,,,Bachelors/Family,Immediately,,,,,,49
3.0,Hyderabad,72000,Semi-Furnished,3.0,Bachelors,Immediately,1673.0,carpet-area,4.0,29.0,East,49
3.0,Nizampet,72000,Unfurnished,2.0,Bachelors,Immediately,1410.0,super-area,2.0,5.0,,49
3.0,Nalagandla,72000,Semi-Furnished,3.0,Bachelors,Immediately,1875.0,super-area,23.0,24.0,West,49
1.0,Raghavendra Colony Kondapur,72000,Furnished,1.0,Bachelors/Family,Immediately,725.0,carpet-area,4.0,6.0,East,49
4.0,Hitech City,72000,Semi-Furnished,5.0,Bachelors,Immediately,3200.0,carpet-area,11.0,17.0,North - West,49
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2390.0,super-area,5.0,21.0,,49
2.0,"Narsingi, Outer Ring Road",72000,Unfurnished,2.0,Bachelors/Family,Immediately,1325.0,super-area,15.0,15.0,,49
3.0,Police Colony Kondapur,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2050.0,super-area,4.0,17.0,West,49
4.0,Begumpet,72000,Furnished,4.0,Bachelors/Family,Immediately,3000.0,carpet-area,0.0,4.0,,49
3.0,Nalagandla,72000,Unfurnished,3.0,Bachelors,Immediately,1875.0,super-area,7.0,24.0,West,49
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2124.0,super-area,12.0,38.0,West,49
3.0,Puppalguda,72000,Semi-Furnished,3.0,Family,Immediately,1550.0,carpet-area,8.0,14.0,West,49
1.0,Ahmedguda,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,590.0,super-area,2.0,5.0,East,49
2.0,Gopanpalle,72000,Semi-Furnished,2.0,Bachelors,Immediately,1315.0,super-area,16.0,30.0,East,49
,Gachibowli,72000,,,Bachelors/Family,Immediately,,,,,,49
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2020.0,super-area,15.0,39.0,West,49
3.0,"Pragathi Nagar, Kukatpally",72000,Unfurnished,2.0,Bachelors/Family,Immediately,1250.0,super-area,1.0,4.0,,49
3.0,Gachibowli,72000,Furnished,3.0,Bachelors/Family,Immediately,1700.0,super-area,4.0,4.0,,49
3.0,HUDA Layout Nalagandla,72000,Semi-Furnished,3.0,Family,Immediately,1500.0,carpet-area,11.0,20.0,East,49
2.0,"Tellapur, Outer Ring Road",72000,Semi-Furnished,2.0,Family,Immediately,948.0,carpet-area,19.0,39.0,East,49
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1200.0,carpet-area,2.0,18.0,West,49
2.0,Kompally,72000,Furnished,2.0,Bachelors/Family,Immediately,1040.0,super-area,6.0,7.0,,49
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2200.0,carpet-area,9.0,22.0,West,49
,Bairagiguda,72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,350.0,super-area,4.0,6.0,,49
3.0,Hyderabad,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2200.0,super-area,6.0,9.0,,49
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1300.0,carpet-area,21.0,24.0,West,49
3.0,Ayyappa Society,72000,Furnished,3.0,Bachelors/Family,Immediately,1300.0,carpet-area,5.0,7.0,,49
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Family,Immediately,1450.0,carpet-area,9.0,13.0,West,49
2.0,Kapra,72000,Semi-Furnished,2.0,Bachelors,Immediately,1500.0,super-area,3.0,3.0,East,50
3.0,"Lakdikapul, NH 9",72000,Semi-Furnished,3.0,Family,Immediately,2300.0,carpet-area,2.0,6.0,North - East,50
2.0,Hyderabad,72000,Unfurnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,2.0,3.0,,50
4.0,Kondapur,72000,Semi-Furnished,4.0,Family,Immediately,3070.0,super-area,5.0,20.0,East,50
2.0,Nagarjuna Nagar Colony Kapra,72000,Unfurnished,1.0,Bachelors/Family,Immediately,1100.0,carpet-area,2.0,3.0,,50
3.0,Attapur,72000,Semi-Furnished,3.0,Family,Immediately,2500.0,super-area,1.0,4.0,East,50
2.0,"Pocharam, NH 2 2",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1210.0,super-area,12.0,14.0,,50
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1103.0,carpet-area,34.0,35.0,,50
3.0,"Kokapet, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,1700.0,carpet-area,23.0,31.0,West,50
3.0,Manikonda Jagir,72000,Furnished,3.0,Bachelors/Family,From Jan '27,1670.0,super-area,4.0,8.0,,50
2.0,"Miyapur, NH 9",72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1000.0,carpet-area,1.0,5.0,East,50
3.0,Nalagandla,72000,Semi-Furnished,2.0,Bachelors,Immediately,1560.0,super-area,10.0,24.0,East,50
2.0,"Narsingi, Outer Ring Road",72000,Unfurnished,2.0,Family,Immediately,1314.0,super-area,26.0,30.0,East,50
3.0,"Kokapet, Outer Ring Road",72000,Furnished,3.0,Bachelors/Family,Immediately,1650.0,carpet-area,19.0,19.0,East,50
,Gachibowli,72000,,,Bachelors/Family,Immediately,,,,,,50
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,1715.0,super-area,18.0,39.0,West,50
,"Kukatpally, NH 9",72000,Furnished,10.0,Bachelors/Family,Immediately,150.0,carpet-area,5.0,6.0,,50
3.0,Gachibowli,72000,Semi-Furnished,3.0,Bachelors,Immediately,1993.0,super-area,24.0,34.0,East,50
,Musheerabad,72000,Unfurnished,1.0,Bachelors/Family,Immediately,100.0,super-area,2.0,4.0,,50
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1000.0,super-area,2.0,4.0,,50
3.0,Hanuman Nagar Kothaguda,72000,Semi-Furnished,3.0,Bachelors,Immediately,2200.0,carpet-area,18.0,24.0,East,50
4.0,Chitrapuri Colony,72000,Semi-Furnished,3.0,Bachelors/Family,Immediately,2000.0,carpet-area,6.0,12.0,West,50
3.0,"Kokapet, Outer Ring Road",72000,Furnished,4.0,Bachelors/Family,Immediately,2600.0,super-area,10.0,21.0,,50
3.0,Attapur,72000,Semi-Furnished,3.0,Bachelors,Immediately,1750.0,carpet-area,5.0,5.0,,50
3.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,3.0,Bachelors,Immediately,2335.0,super-area,4.0,39.0,East,50
3.0,"Ghatkesar, NH 2 2",72000,Unfurnished,3.0,Bachelors/Family,Immediately,1470.0,super-area,5.0,9.0,,50
1.0,"Kukatpally, NH 9",72000,Semi-Furnished,1.0,Bachelors/Family,Immediately,,carpet-area,0.0,3.0,,50
2.0,Hyderabad,72000,Semi-Furnished,2.0,Bachelors/Family,Immediately,1200.0,super-area,3.0,4.0,,50
4.0,Nalagandla,72000,Semi-Furnished,5.0,Family,Immediately,3695.0,carpet-area,0.0,20.0,East,50
4.0,"Narsingi, Outer Ring Road",72000,Semi-Furnished,4.0,Bachelors,Immediately,3939.0,super-area,4.0,26.0,East,50
